Date,Tensao_Media_Atual_kPa,Chuva_Acumulada_3d_mm,Tmax_Futura_3d_C,Irrigacao_mm,DAP
2025-05-13,62.05504201770499,0.0,34.2,2.399399805163402,20
2025-05-14,62.05504201770499,0.0,34.2,2.400845185260626,21
2025-05-15,62.05504201770499,0.0,34.1,1.8998482471670552,22
2025-05-16,62.05504201770499,0.0,34.5,2.020052292617851,23
2025-05-17,62.05504201770499,0.0,34.5,2.180038349843367,24
2025-05-18,62.05504201770499,0.0,34.5,2.7511285528129568,25
2025-05-19,62.05504201770499,0.0,34.3,3.139173719794197,26
2025-05-20,62.05504201770499,0.0,35.0,3.367208605056198,27
2025-05-21,62.05504201770499,0.0,35.0,3.1442816074793187,28
2025-05-22,62.05504201770499,0.0,35.0,2.8054231956662194,29
2025-05-23,62.05504201770499,0.0,34.8,3.340891997712419,30
2025-05-24,62.05504201770499,0.0,34.8,2.7739069511681054,31
2025-05-25,62.05504201770499,0.0,34.8,3.584685057036762,32
2025-05-26,62.05504201770499,0.0,34.7,4.158013503007073,33
2025-05-27,62.05504201770499,0.0,34.8,4.212359796586347,34
2025-05-28,62.05504201770499,0.0,34.8,4.298861698765977,35
2025-05-29,62.05504201770499,0.0,34.8,3.929056223470604,36
2025-05-30,62.05504201770499,0.0,34.1,3.59839038374773,37
2025-05-31,62.05504201770499,0.0,34.1,3.890485273919712,38
2025-06-01,62.05504201770499,0.0,34.1,3.706549248303282,39
2025-06-02,62.05504201770499,0.0,34.0,3.3967791899961224,40
2025-06-03,62.05504201770499,0.0,35.0,3.834593489183933,41
2025-06-04,62.05504201770499,0.0,35.4,3.542965348393836,42
2025-06-05,62.05504201770499,0.0,35.4,4.136887386389499,43
2025-06-06,62.05504201770499,0.0,35.4,4.112457847051695,44
2025-06-07,62.05504201770499,0.0,34.8,4.421094253132398,45
2025-06-08,62.05504201770499,0.0,34.3,4.310204428238396,46
2025-06-09,62.05504201770499,0.0,34.3,4.461945987313799,47
2025-06-10,62.05504201770499,0.0,33.4,4.4914666742396,48
2025-06-11,62.05504201770499,0.0,33.1,3.5355317715707217,49
2025-06-12,62.05504201770499,0.0,33.1,3.951230555859686,50
2025-06-13,62.05504201770499,0.0,34.4,3.937366376142663,51
2025-06-14,62.05504201770499,0.0,34.6,6.697667052890913,52
2025-06-15,62.05504201770499,0.0,34.6,5.923185027468476,53
2025-06-16,62.05504201770499,0.0,34.8,6.1344276129756246,54
2025-06-17,62.05504201770499,0.0,34.8,5.630351083394666,55
2025-06-18,62.05504201770499,0.0,34.8,6.556353205691609,56
2025-06-19,62.05504201770499,0.0,34.5,7.619867100279201,57
2025-06-20,62.05504201770499,0.0,35.1,7.242462708378771,58
2025-06-21,62.05504201770499,0.0,35.1,6.097877418141461,59
2025-06-22,62.05504201770499,0.0,35.1,5.904380546590904,60
2025-06-23,62.05504201770499,0.0,35.1,5.891632515745728,61
2025-06-24,62.05504201770499,0.0,34.7,5.829460786014165,62
2025-06-25,62.05504201770499,0.0,34.7,5.374357412193659,63
2025-06-26,62.05504201770499,0.0,34.7,4.585571276190806,64
2025-06-27,62.05504201770499,0.0,34.6,5.808437829188559,65
2025-06-28,62.05504201770499,0.0,34.5,5.490766466303294,66
2025-06-29,62.05504201770499,0.0,34.5,4.722693912868178,67
2025-06-30,62.05504201770499,0.0,34.8,4.151066938572599,68
2025-07-01,62.05504201770499,0.0,34.8,4.773974485159047,69
2025-07-02,62.05504201770499,0.0,34.9,5.06325840479662,70
2025-07-03,62.05504201770499,0.0,36.1,6.87365702014279,71
2025-07-04,62.05504201770499,0.0,36.1,5.873877751916654,72
2025-07-05,62.05504201770499,0.0,36.1,4.153299683320177,73
2025-07-06,62.05504201770499,0.0,35.9,4.403011848481601,74
2025-07-07,62.05504201770499,0.0,36.2,4.476970833816385,75
2025-07-08,62.05504201770499,0.0,36.2,4.628540502249729,76
2025-07-09,62.05504201770499,0.0,36.5,4.536891940218402,77
2025-07-10,62.05504201770499,0.0,36.5,5.250847497460224,78
2025-07-11,62.05504201770499,0.0,36.5,4.984273691172778,79
2025-07-12,62.05504201770499,0.0,35.7,5.105540239484887,80
2025-07-13,62.05504201770499,0.0,35.3,5.158810674629317,81
2025-07-14,62.05504201770499,0.0,36.1,5.066958440665108,82
2025-07-15,62.05504201770499,0.0,36.1,4.066924181823245,83
2025-07-16,62.05504201770499,0.0,36.1,4.223255697066006,84
2025-07-17,62.05504201770499,0.0,36.2,5.080487514206575,85
2025-07-18,62.05504201770499,0.0,36.2,5.40203397532677,86
2025-07-19,62.05504201770499,0.0,36.2,4.6085812035437,87
2025-07-20,62.05504201770499,0.0,35.8,4.513223666795551,88
2025-07-21,62.05504201770499,0.0,35.7,5.1807408033390185,89
2025-07-22,62.05504201770499,0.0,35.7,5.72118375611764,90
2025-07-23,62.05504201770499,0.0,35.7,5.325950870508078,91
2025-07-24,62.05504201770499,0.0,36.1,6.402754032128222,92
2025-07-25,62.05504201770499,0.0,37.0,5.636576562448223,93
2025-07-26,62.05504201770499,0.0,37.0,6.995831626351326,94
2025-07-27,62.05504201770499,0.0,37.0,7.265741355662644,95
2025-07-28,62.05504201770499,0.0,36.9,6.519715151495893,96
2025-07-29,62.05504201770499,0.0,36.0,5.820337612260407,97
2025-07-30,62.05504201770499,0.0,34.5,5.353336467709264,98
2025-07-31,62.05504201770499,0.0,35.5,5.589197013840108,99
2025-08-01,62.05504201770499,0.0,35.8,3.5357602316655967,100
2025-08-02,62.05504201770499,0.0,36.8,5.430220800242516,101
2025-08-03,62.05504201770499,0.0,36.8,5.967614828009318,102
