;tmin;tmax;precip;rh;vento;rad
2022-08-25;20.8;36.2;0.0;58.5;0.725;16108.1
2022-08-26;22.1;36.0;0.0;54.791666666666664;0.3;17569.2
2022-08-27;18.3;37.4;0.0;47.916666666666664;0.4791666666666667;20738.7
2022-08-28;18.6;37.5;0.0;44.75;0.44166666666666665;20975.2
2022-08-29;17.4;37.8;0.0;44.416666666666664;0.4166666666666667;20129.2
2022-08-30;18.9;36.1;0.0;51.291666666666664;0.775;19583.6
2022-08-31;21.2;36.6;0.0;49.708333333333336;0.8583333333333334;19445.5
2022-09-01;19.0;36.9;0.0;45.625;0.9458333333333333;21114.5
2022-09-02;17.9;37.9;0.0;42.458333333333336;1.0791666666666666;20905.7
2022-09-03;21.2;37.1;0.0;42.125;1.3;19411.4
2022-09-04;20.0;38.0;0.0;47.166666666666664;1.0;20647.5
2022-09-05;20.7;38.5;0.0;48.666666666666664;1.2791666666666666;20295.6
2022-09-06;21.6;37.7;0.0;47.166666666666664;1.1458333333333333;19341.8
2022-09-07;21.2;37.9;0.0;45.916666666666664;0.4375;20026.2
2022-09-08;21.3;36.5;0.0;48.791666666666664;0.2041666666666667;17981.7
2022-09-09;20.3;36.7;0.0;52.833333333333336;0.24583333333333335;17035.1
2022-09-10;19.9;37.0;0.0;51.458333333333336;0.27499999999999997;19166.5
2022-09-11;19.4;38.4;0.0;48.958333333333336;0.15;19143.0
2022-09-12;23.5;34.7;0.0;57.041666666666664;0.6916666666666665;11531.1
2022-09-13;22.1;35.6;0.2;61.416666666666664;0.6791666666666667;13499.300000000001
2022-09-14;22.2;37.1;0.0;57.375;0.37083333333333335;18100.7
2022-09-15;22.0;37.0;0.0;55.5;0.325;17182.0
2022-09-16;24.4;37.5;1.0;54.208333333333336;0.125;18763.4
2022-09-17;22.5;36.5;0.0;59.583333333333336;0.37916666666666665;20972.2
2022-09-18;24.0;36.0;0.0;54.125;0.39166666666666666;15177.1
2022-09-19;21.1;37.3;0.0;53.541666666666664;0.3625;21483.3
2022-09-20;22.5;37.2;0.0;52.458333333333336;0.46249999999999997;20102.0
2022-09-21;22.7;36.9;0.0;52.833333333333336;0.9333333333333332;16212.4
2022-09-22;23.6;35.9;0.0;53.375;0.7124999999999999;17394.4
2022-09-23;22.3;37.5;0.0;51.916666666666664;0.5499999999999999;21744.1
2022-09-24;23.6;33.0;0.0;64.20833333333333;0.4166666666666667;10800.7
2022-09-25;20.8;33.5;0.0;65.58333333333333;1.2375;16557.2
2022-09-26;22.8;36.4;0.0;54.958333333333336;0.6;19208.6
2022-09-27;21.8;37.5;0.0;48.0;0.6208333333333333;21900.6
2022-09-28;21.7;36.3;0.0;52.75;0.22916666666666666;16309.9
2022-09-29;23.0;37.2;0.0;54.666666666666664;0.15416666666666667;15591.8
2022-09-30;21.5;36.6;0.0;51.875;0.2625;20026.4
2022-10-01;23.9;37.2;0.0;47.875;0.7125;20317.9
2022-10-02;21.2;38.5;0.0;49.208333333333336;0.3666666666666667;21940.2
2022-10-03;24.7;37.3;0.0;48.958333333333336;0.12916666666666668;17128.0
2022-10-04;23.6;34.3;0.0;54.375;0.26666666666666666;16215.7
2022-10-05;21.4;39.0;0.0;53.208333333333336;0.9416666666666665;22532.399999999998
2022-10-06;25.0;36.1;0.0;51.541666666666664;1.1875;15327.3
2022-10-07;23.7;37.9;0.0;49.583333333333336;1.0666666666666667;20047.8
2022-10-08;23.4;37.0;0.0;48.833333333333336;0.42083333333333334;20312.6
2022-10-09;21.2;36.5;32.6;62.708333333333336;0.41250000000000003;17144.8
2022-10-10;24.0;33.5;0.0;75.375;0.004166666666666667;15950.0
2022-10-11;23.5;35.3;0.0;60.791666666666664;0.0;19176.8
2022-10-12;22.7;38.2;0.0;52.875;0.0;22531.7
2022-10-13;22.6;37.4;0.0;52.125;0.004166666666666667;21056.3
2022-10-14;25.2;37.9;0.2;53.458333333333336;0.0;21014.3
2022-10-15;25.3;36.9;0.0;50.291666666666664;0.0;20062.7
2022-10-16;25.2;36.4;0.0;53.916666666666664;0.016666666666666666;18483.3
2022-10-17;22.6;36.0;0.0;56.125;0.0;15902.8
2022-10-18;24.0;36.4;0.0;53.208333333333336;0.0;19049.600000000002
2022-10-19;24.9;37.1;0.0;49.708333333333336;0.004166666666666667;19569.6
2022-10-20;25.1;37.5;0.0;49.833333333333336;0.0;21451.899999999998
2022-10-21;24.6;36.3;0.0;53.75;0.0;19132.3
2022-10-22;25.9;33.1;0.0;58.041666666666664;0.0;12734.9
2022-10-23;26.2;37.0;0.0;55.666666666666664;0.0;18326.2
2022-10-24;25.9;36.2;0.0;56.166666666666664;0.0;15011.1
2022-10-25;23.7;32.9;18.8;68.16666666666667;0.09583333333333333;13220.6
2022-10-26;23.5;32.7;0.0;73.04166666666667;0.0;16715.3
2022-10-27;23.1;34.8;0.8;65.70833333333333;0.0;17266.5
2022-10-28;23.4;35.7;0.0;56.875;0.012500000000000002;22008.2
2022-10-29;23.3;37.7;0.0;51.625;0.0;20671.3
2022-10-30;24.4;36.3;0.0;54.083333333333336;0.004166666666666667;21562.3
2022-10-31;25.8;38.3;0.0;49.416666666666664;0.0;23535.7
2022-11-01;23.5;33.5;4.2;59.833333333333336;0.012500000000000002;7871.400000000001
2022-11-02;22.4;35.1;0.0;68.41666666666667;0.004166666666666667;21368.9
2022-11-03;22.3;35.4;7.2;59.75;0.020833333333333332;19621.0
2022-11-04;22.8;27.8;47.6;80.125;0.0;5835.200000000001
2022-11-05;22.4;32.6;0.0;73.29166666666667;0.0;20079.7
2022-11-06;22.0;30.4;66.2;78.83333333333333;0.008333333333333333;11614.6
2022-11-07;22.9;33.4;8.6;74.29166666666667;0.024999999999999998;16642.4
2022-11-08;22.5;29.2;15.6;82.79166666666667;0.004166666666666667;11093.2
2022-11-09;22.5;30.7;2.0;78.79166666666667;0.0;13287.3
2022-11-10;23.0;34.5;0.0;67.5;0.0;24699.3
2022-11-11;21.9;34.9;0.0;67.375;0.0;22859.9
2022-11-12;22.6;33.9;21.8;72.29166666666667;0.0;16390.0
2022-11-13;22.3;33.9;6.2;77.125;0.020833333333333332;20164.4
2022-11-14;23.4;34.4;0.0;70.33333333333333;0.0;20203.7
