tensao_solo_kpa,chuva_acum_3d_mm,tmax_max_3d_c,dap
-0.33282553610898097,-0.9418152185474441,0.3648287288923498,-0.4200943588730061
-0.15573808047234908,-0.9418152185474441,0.3648287288923498,-0.38209045767716143
-0.05265750284193693,-1.132247224208436,0.3648287288923498,-0.3440865564813167
0.18406978100013208,-1.2164035600333385,0.3523755740685637,-0.306082655285472
-0.5131274226700276,-1.2164035600333385,0.2932230886555893,-0.26807875408962734
-0.3735103470849864,-1.2164035600333385,0.47379383360045996,-0.23007485289378263
-0.20539881978078378,-1.2164035600333385,0.504926720659921,-0.19207095169793792
-0.001297053341491661,-1.2164035600333385,0.504926720659921,-0.15406705050209324
0.2501283439081344,-1.2164035600333385,0.5734190721907338,-0.11606314930624853
-0.5008898324654827,-1.2164035600333385,0.5734190721907338,-0.07805924811040382
-0.33866750225208636,-1.2164035600333385,0.5734190721907338,-0.04005534691455913
-0.15283733129606203,-1.2164035600333385,0.5267197416015434,-0.002051445718714428
0.050581195514419044,-1.2164035600333385,0.9189941185507456,0.035952455477130274
0.3000591332742027,-1.2164035600333385,0.9189941185507456,0.07395635667297497
-0.4847342611380693,-1.2164035600333385,0.9189941185507456,0.11196025786881968
-0.3210984046912893,-1.2164035600333385,0.8785213653734484,0.14996415906466437
-0.1338659451270779,-1.2164035600333385,0.6730443107810077,0.18796806026050908
0.08916753701980898,-1.2164035600333385,0.6854974656047916,0.22597196145635376
-0.49396498029769853,-1.2095519841503606,0.7228569300761457,0.26397586265219847
-0.32639965995703296,-1.2095519841503606,0.7228569300761457,0.30197976384804315
-0.13837680306307,-1.2095519841503606,0.8629549218437168,0.3399836650438879
0.07850071479655625,-1.2164035600333385,0.8629549218437168,0.37798756623973256
-0.5033504488949447,-1.2164035600333385,0.9563535830220997,0.41599146743557724
-0.32904044087702733,-1.2164035600333385,1.102678152201564,0.453995368631422
-0.13456100589795691,-1.2164035600333385,1.2770223197345438,0.49199926982726666
0.1061536756623866,-1.2164035600333385,1.2770223197345438,0.5300031710231113
-0.5050689702195506,-1.2164035600333385,1.2770223197345438,0.5680070722189561
-0.33050471462833375,-1.2164035600333385,1.2614558762048123,0.6060109734148008
-0.1300360551094688,-1.2164035600333385,1.2614558762048123,0.6440148746106454
0.10698748616763572,-1.2164035600333385,1.5260854162102273,0.6820187758064902
-0.4959488081738031,-1.2164035600333385,1.7626953578621267,0.7200226770023349
-0.3130970013276201,-1.2164035600333385,1.7626953578621267,0.7580265781981795
-0.0943054428461931,-1.2164035600333385,1.7626953578621267,0.7960304793940243
0.17093768615678345,-1.2164035600333385,1.68174985150753,0.834034380589869
-0.5011361903297522,-1.2164035600333385,1.7315624708026658,0.8720382817857136
-0.32404679414848087,-1.2164035600333385,1.7315624708026658,0.9100421829815584
-0.1470049655776922,0.15710258378573552,1.7315624708026658,0.9480460841774031
-0.18957501286309286,0.17741063650778185,1.46070635338536,0.9860499853732477
-0.033295318277511726,0.17922746525300684,1.1089047296134549,1.0240538865690925
0.15274667647340276,-1.0682826620967358,1.2863621858523802,1.062057787764937
0.4043463346178343,-0.7600914030545509,1.3330615164415727,1.100061688960782
0.6545315672388876,-0.7636499520338804,1.3330615164415727,1.1380655901566266
0.9654172658549639,-0.7636499520338804,1.4108937340902241,1.1760694913524712
-0.49866964359714805,-1.2095519841503606,1.5821246129172561,1.214073392548316
-0.3225736157274779,-1.2164035600333385,1.5821246129172561,1.2520772937441607
-0.10680375678773099,-1.2164035600333385,1.5821246129172561,1.2900811949400053
0.1536078259086946,-1.2164035600333385,1.5603315919756338,1.3280850961358501
0.48033171293205335,-1.2164035600333385,1.4575930646794144,1.3660889973316948
0.8717082020915786,-1.2164035600333385,1.46070635338536,1.4040928985275394
-0.5104491584609813,-1.2164035600333385,1.7720352239799653,1.4420967997233842
-0.3369236245956289,-1.2164035600333385,1.7720352239799653,1.4801007009192289
-0.12339256629675809,-1.2164035600333385,1.7720352239799653,1.5181046021150735
0.11619167837561102,-1.2164035600333385,1.98996543339619,1.5561085033109183
0.40991588382476735,-1.2164035600333385,1.98996543339619,1.594112404506763
