;tmin;tmax;precip;rh;vento;rad
2022-08-21;18.7;36.1;0.0;42.166666666666664;0.6208333333333333;42240.8
2022-08-22;17.3;36.5;0.0;43.833333333333336;0.7458333333333332;37818.2
2022-08-23;20.2;37.1;0.0;44.541666666666664;1.1875;42522.6
2022-08-24;21.1;36.6;0.0;50.583333333333336;0.8208333333333333;39059.4
2022-08-25;20.8;36.2;0.0;58.5;0.725;32216.2
2022-08-26;22.1;36.0;0.0;54.791666666666664;0.3;35138.4
2022-08-27;18.3;37.4;0.0;47.916666666666664;0.4791666666666667;41477.4
2022-08-28;18.6;37.5;0.0;44.75;0.44166666666666665;41950.4
2022-08-29;17.4;37.8;0.0;44.416666666666664;0.4166666666666667;40258.4
2022-08-30;18.9;36.1;0.0;51.291666666666664;0.775;39167.2
2022-08-31;21.2;36.6;0.0;49.708333333333336;0.8583333333333334;38891.0
2022-09-01;19.0;36.9;0.0;45.625;0.9458333333333333;42229.0
2022-09-02;17.9;37.9;0.0;42.458333333333336;1.0791666666666666;41811.4
2022-09-03;21.2;37.1;0.0;42.125;1.3;38822.8
2022-09-04;20.0;38.0;0.0;47.166666666666664;1.0;41295.0
2022-09-05;20.7;38.5;0.0;48.666666666666664;1.2791666666666666;40591.2
2022-09-06;21.6;37.7;0.0;47.166666666666664;1.1458333333333333;38683.6
2022-09-07;21.2;37.9;0.0;45.916666666666664;0.4375;40052.4
2022-09-08;21.3;36.5;0.0;48.791666666666664;0.20416666666666664;35963.4
2022-09-09;20.3;36.7;0.0;52.833333333333336;0.24583333333333335;34070.2
2022-09-10;19.9;37.0;0.0;51.458333333333336;0.27499999999999997;38333.0
2022-09-11;19.4;38.4;0.0;48.958333333333336;0.15;38286.0
2022-09-12;23.5;34.7;0.0;57.041666666666664;0.6916666666666665;23062.2
2022-09-13;22.1;35.6;0.4;61.416666666666664;0.6791666666666667;26998.6
2022-09-14;22.2;37.1;0.0;57.375;0.37083333333333335;36201.4
2022-09-15;22.0;37.0;0.0;55.5;0.325;34364.0
2022-09-16;24.4;37.5;2.0;54.208333333333336;0.125;37526.8
2022-09-17;22.5;36.5;0.0;59.583333333333336;0.37916666666666665;41944.4
2022-09-18;24.0;36.0;0.0;54.125;0.39166666666666666;30354.2
2022-09-19;21.1;37.3;0.0;53.541666666666664;0.3625;42966.6
2022-09-20;22.5;37.2;0.0;52.458333333333336;0.46249999999999997;40204.0
2022-09-21;22.7;36.9;0.0;52.833333333333336;0.9333333333333332;32424.8
2022-09-22;23.6;35.9;0.0;53.375;0.7124999999999999;34788.8
2022-09-23;22.3;37.5;0.0;51.916666666666664;0.5499999999999999;43488.2
2022-09-24;23.6;33.0;0.0;64.20833333333333;0.4166666666666667;21601.4
2022-09-25;20.8;33.5;0.0;65.58333333333333;1.2375;33114.4
2022-09-26;22.8;36.4;0.0;54.958333333333336;0.6;38417.2
2022-09-27;21.8;37.5;0.0;48.0;0.6208333333333333;43801.2
2022-09-28;21.7;36.3;0.0;52.75;0.22916666666666666;32619.8
2022-09-29;23.0;37.2;0.0;54.666666666666664;0.15416666666666667;31183.6
2022-09-30;21.5;36.6;0.0;51.875;0.2625;40052.8
2022-10-01;23.9;37.2;0.0;47.875;0.7125;40635.8
2022-10-02;21.2;38.5;0.0;49.208333333333336;0.3666666666666667;43880.4
2022-10-03;24.7;37.3;0.0;48.958333333333336;0.12916666666666668;34256.0
2022-10-04;23.6;34.3;0.0;54.375;0.26666666666666666;32431.4
2022-10-05;21.4;39.0;0.0;53.208333333333336;0.9416666666666665;45064.799999999996
2022-10-06;25.0;36.1;0.0;51.541666666666664;1.1875;30654.6
2022-10-07;23.7;37.9;0.0;49.583333333333336;1.0666666666666667;40095.6
2022-10-08;23.4;37.0;0.0;48.833333333333336;0.42083333333333334;40625.2
2022-10-09;21.2;36.5;65.2;62.708333333333336;0.41250000000000003;34289.6
2022-10-10;24.0;33.5;0.0;75.375;0.004166666666666667;31900.0
2022-10-11;23.5;35.3;0.0;60.791666666666664;0.0;38353.6
2022-10-12;22.7;38.2;0.0;52.875;0.0;45063.4
2022-10-13;22.6;37.4;0.0;52.125;0.004166666666666667;42112.6
2022-10-14;25.2;37.9;0.4;53.458333333333336;0.0;42028.6
2022-10-15;25.3;36.9;0.0;50.291666666666664;0.0;40125.4
2022-10-16;25.2;36.4;0.0;53.916666666666664;0.016666666666666666;36966.6
2022-10-17;22.6;36.0;0.0;56.125;0.0;31805.600000000002
2022-10-18;24.0;36.4;0.0;53.208333333333336;0.0;38099.200000000004
2022-10-19;24.9;37.1;0.0;49.708333333333336;0.004166666666666667;39139.2
2022-10-20;25.1;37.5;0.0;49.833333333333336;0.0;42903.799999999996
2022-10-21;24.6;36.3;0.0;53.75;0.0;38264.6
2022-10-22;25.9;33.1;0.0;58.041666666666664;0.0;25469.8
2022-10-23;26.2;37.0;0.0;55.666666666666664;0.0;36652.4
2022-10-24;25.9;36.2;0.0;56.166666666666664;0.0;30022.2
2022-10-25;23.7;32.9;37.6;68.16666666666667;0.09583333333333333;26441.2
2022-10-26;23.5;32.7;0.0;73.04166666666667;0.0;33430.6
2022-10-27;23.1;34.8;1.6;65.70833333333333;0.0;34533.0
2022-10-28;23.4;35.7;0.0;56.875;0.012500000000000002;44016.4
2022-10-29;23.3;37.7;0.0;51.625;0.0;41342.6
2022-10-30;24.4;36.3;0.0;54.083333333333336;0.004166666666666667;43124.6
2022-10-31;25.8;38.3;0.0;49.416666666666664;0.0;47071.4
2022-11-01;23.5;33.5;8.4;59.833333333333336;0.012500000000000002;15742.8
2022-11-02;22.4;35.1;0.0;68.41666666666667;0.004166666666666667;42737.8
2022-11-03;22.3;35.4;14.4;59.75;0.020833333333333332;39242.0
2022-11-04;22.8;27.8;95.2;80.125;0.0;11670.4
2022-11-05;22.4;32.6;0.0;73.29166666666667;0.0;40159.4
2022-11-06;22.0;30.4;132.4;78.83333333333333;0.008333333333333333;23229.2
2022-11-07;22.9;33.4;17.2;74.29166666666667;0.024999999999999998;33284.8
2022-11-08;22.5;29.2;31.2;82.79166666666667;0.004166666666666667;22186.4
2022-11-09;22.5;30.7;4.0;78.79166666666667;0.0;26574.6
2022-11-10;23.0;34.5;0.0;67.5;0.0;49398.6
2022-11-11;21.9;34.9;0.0;67.375;0.0;45719.8
2022-11-12;22.6;33.9;43.6;72.29166666666667;0.0;32780.0
2022-11-13;22.3;33.9;12.4;77.125;0.020833333333333332;40328.8
2022-11-14;23.4;34.4;0.0;70.33333333333333;0.0;40407.4
2022-11-15;23.5;33.0;15.200000000000001;73.70833333333333;0.004166666666666667;29788.2
2022-11-16;23.3;33.8;0.0;74.45833333333333;0.0;41751.8
2022-11-17;23.3;34.4;0.0;68.45833333333333;0.004166666666666667;46102.2
2022-11-18;23.7;29.1;0.0;72.79166666666667;0.0;18867.6
2022-11-19;21.4;32.0;74.0;74.25;0.0;27315.4
2022-11-20;22.1;33.4;59.2;76.58333333333333;0.0;40463.4
2022-11-21;22.3;34.1;19.2;72.29166666666667;0.004166666666666667;47681.6
2022-11-22;22.4;33.7;0.0;69.29166666666667;0.0;43493.6
2022-11-23;22.9;34.1;0.0;69.08333333333333;0.0;43258.8
2022-11-24;24.8;33.1;0.0;69.5;0.0;38663.4
2022-11-25;21.7;30.0;117.6;83.83333333333333;0.03333333333333333;20134.8
2022-11-26;23.2;31.2;2.0;81.0;0.0;27541.0
2022-11-27;22.1;32.7;13.200000000000001;74.83333333333333;0.024999999999999998;42985.6
2022-11-28;21.6;30.0;172.0;82.08333333333333;0.008333333333333333;19978.4
2022-11-29;21.9;29.2;25.2;83.41666666666667;0.0;17496.2
2022-11-30;21.5;30.8;1.6;80.625;0.0;29129.0
2022-12-01;23.3;31.7;16.8;79.91666666666667;0.004166666666666667;28339.2
2022-12-02;23.8;31.2;2.4;83.25;0.0;24349.8
2022-12-03;23.0;30.0;13.2;84.375;0.0375;22013.0
2022-12-04;22.7;29.4;0.4;82.16666666666667;0.0;30796.6
2022-12-05;23.4;29.8;4.8;81.83333333333333;0.0;22666.399999999998
2022-12-06;20.8;32.7;0.0;78.91666666666667;0.0;33688.6
2022-12-07;22.1;34.5;0.0;71.33333333333333;0.0;45859.2
2022-12-08;22.0;33.9;0.0;69.45833333333333;0.0;47056.8
2022-12-09;23.1;32.5;21.2;73.75;0.0;25190.8
2022-12-10;22.3;33.9;4.0;73.875;0.004166666666666667;42841.799999999996
2022-12-11;23.1;33.4;0.0;75.16666666666667;0.008333333333333333;34594.4
2022-12-12;23.5;33.2;2.4;75.75;0.004166666666666667;34463.4
2022-12-13;22.3;33.9;0.0;72.08333333333333;0.0;44590.4
2022-12-14;22.7;33.5;0.0;67.125;0.0;40314.6
2022-12-15;23.7;33.6;0.0;73.16666666666667;0.0;35090.2
2022-12-16;24.1;33.8;1.2;71.125;0.0;38986.8
2022-12-17;24.4;28.1;3.6;76.58333333333333;0.004166666666666667;21740.6
2022-12-18;23.1;34.5;0.0;74.16666666666667;0.0;39716.0
2022-12-19;23.7;33.7;0.8;71.91666666666667;0.0;35897.200000000004
2022-12-20;24.0;33.5;0.0;69.41666666666667;0.0;37852.4
2022-12-21;22.7;32.5;4.0;72.625;0.004166666666666667;31264.4
2022-12-22;23.8;30.8;16.0;76.375;0.004166666666666667;25329.0
2022-12-23;23.7;31.6;1.6;78.54166666666667;0.0;31206.4
2022-12-24;23.0;30.0;0.4;78.41666666666667;0.0;22993.0
2022-12-25;23.4;33.0;10.0;78.95833333333333;0.0;28820.2
2022-12-26;23.1;31.7;81.6;84.54166666666667;0.0;24913.0
