ID,Raio,Regras_Finais,R2
451,0.05582573120078116,113,0.7290506719607912
452,0.03012612587545678,133,0.6933792912782744
453,0.03683477589044085,129,0.7155623208849096
454,0.14940596229369396,53,0.5840846642324117
455,0.1168658088003014,70,0.6229791458491767
456,0.12741695069159453,63,0.6211153615870538
457,0.19923540461468375,41,0.6003836040522224
458,0.1727701990147108,45,0.5946410539457869
459,0.18440624449306328,43,0.5818495319164062
460,0.16811086341031928,47,0.6184767427415081
461,0.17964177388289385,42,0.5697575901029411
462,0.044787621692707426,118,0.732945821345285
463,0.19481649779374327,42,0.5837653033789649
464,0.06654224201874537,107,0.7066307228819824
465,0.1608881269985271,51,0.6187786761632454
466,0.015375303825005212,152,0.7173195579747144
467,0.07823181147280735,99,0.7098479402245592
468,0.17055774776153249,47,0.6184767427415081
469,0.1394000861865079,58,0.6178134117536658
470,0.1949597091812442,42,0.5837653033789649
471,0.03914709044219934,127,0.7116847801759558
472,0.055779954977127594,113,0.7290506719607912
473,0.1329813628469956,60,0.62586716037214
474,0.08690252346002261,89,0.6790357643735248
475,0.018821555489889185,148,0.7128827960776011
476,0.11382131847128317,72,0.6198528729409208
477,0.12781261814463796,63,0.6211153615870538
478,0.13216622638946599,60,0.62586716037214
479,0.15461365562868842,54,0.6139057961145525
480,0.11178714836669527,73,0.6187718657059849
481,0.07619159232265006,102,0.7170575076764785
482,0.04062191486310266,124,0.709738591285324
483,0.186556802129619,43,0.5818495319164062
484,0.13852680055296718,58,0.6178134117536658
485,0.08501388248182844,90,0.7017030636243514
486,0.17562889456267283,45,0.5946410539457869
487,0.045594705945621664,118,0.732945821345285
488,0.03298648612697695,133,0.6939875464097314
489,0.15845702561083183,51,0.6185959636559417
490,0.1426887723204608,58,0.6178134117536658
491,0.1380584589562029,58,0.6178134117536658
492,0.05664558815323746,113,0.7117583404602388
493,0.06037835084670529,113,0.7110929817508336
494,0.039813262262542407,126,0.709032390298147
