tensao_solo_kpa,chuva_acum_3d_mm,tmax_max_3d_c,dap,classe_irrigacao,irr_mm,ano,cenario
47.060491985210405,0.0,37.2,101,4,12.99374720492855,2021,cenario3_excesso_v3
47.060491985210405,0.0,37.0,102,4,11.46471199981369,2021,cenario3_excesso_v3
47.060491985210405,0.0,37.0,103,4,12.015747024220833,2021,cenario3_excesso_v3
47.060491985210405,0.0,37.5,104,4,13.10322821749509,2021,cenario3_excesso_v3
47.060491985210405,0.0,37.5,105,4,11.685057184992921,2021,cenario3_excesso_v3
47.060491985210405,0.0,37.5,106,4,12.944372218967427,2021,cenario3_excesso_v3
47.060491985210405,0.0,37.7,107,4,12.61060180394917,2021,cenario3_excesso_v3
943.8504032133353,0.0,34.0,14,2,5.922182537635117,2022,cenario3_excesso_v3
866.4414692686531,0.0,34.0,15,2,6.134474357727974,2022,cenario3_excesso_v3
730.3344569056219,0.0,31.5,16,2,5.521792969834205,2022,cenario3_excesso_v3
672.2653850214581,3.4,32.1,17,2,5.56896752275907,2022,cenario3_excesso_v3
618.6839181556036,9.0,34.0,18,2,6.03251634200091,2022,cenario3_excesso_v3
523.5323038461353,9.2,34.0,19,1,4.161329371176256,2022,cenario3_excesso_v3
482.5120922288449,5.8,34.0,20,1,3.444001147031847,2022,cenario3_excesso_v3
412.7034124931972,0.2,33.3,21,2,5.738985341062028,2022,cenario3_excesso_v3
383.7663583902778,0.0,33.3,22,3,6.88190268076776,2022,cenario3_excesso_v3
357.1120608182403,0.0,34.3,23,3,6.807179525424375,2022,cenario3_excesso_v3
309.12200163921904,0.0,34.3,24,3,6.895038512151728,2022,cenario3_excesso_v3
288.05398420138124,0.0,34.8,25,3,7.765025422775168,2022,cenario3_excesso_v3
268.51185507469444,0.8,34.8,26,3,7.617973231814666,2022,cenario3_excesso_v3
249.635877505312,1.0,34.8,27,3,7.320209872781666,2022,cenario3_excesso_v3
217.15582672472004,3.2,33.2,28,3,7.1006175258005975,2022,cenario3_excesso_v3
203.541412461956,3.6000000000000005,34.4,29,3,7.119481555510071,2022,cenario3_excesso_v3
191.06173841208735,3.4000000000000004,34.4,30,3,6.382365796244031,2022,cenario3_excesso_v3
179.4370502148716,1.2,34.4,31,3,8.375521607093871,2022,cenario3_excesso_v3
168.4998009075164,0.0,33.1,32,3,7.389044769226012,2022,cenario3_excesso_v3
148.76165063258273,0.0,33.4,33,3,8.67056622098695,2022,cenario3_excesso_v3
139.90024157276278,0.0,34.1,34,3,8.756749682648879,2022,cenario3_excesso_v3
131.24818608333658,0.0,34.1,35,3,9.220500224921516,2022,cenario3_excesso_v3
123.40901738826102,0.0,34.1,36,4,10.619426465703704,2022,cenario3_excesso_v3
116.2912511135696,0.0,34.2,37,4,10.47751769143157,2022,cenario3_excesso_v3
109.78482415976781,0.2,34.2,38,4,10.814303363188152,2022,cenario3_excesso_v3
103.79790699069997,62.6,34.2,39,4,10.595613609278127,2022,cenario3_excesso_v3
98.17318944948951,64.0,34.1,40,4,10.541430651703367,2022,cenario3_excesso_v3
87.82199984146988,63.8,32.7,41,0,0.0,2022,cenario3_excesso_v3
34.23991124798661,1.4,33.6,42,0,0.0,2022,cenario3_excesso_v3
70.65283138758559,0.0,33.8,43,3,7.140535263333238,2022,cenario3_excesso_v3
74.37114208908811,0.0,34.6,44,4,10.928207708571444,2022,cenario3_excesso_v3
70.38309327249502,0.0,34.6,45,4,11.002400674663473,2022,cenario3_excesso_v3
66.76762103677886,0.0,34.6,46,4,11.427859157717215,2022,cenario3_excesso_v3
63.42102524040993,0.0,34.0,47,4,11.215243054377872,2022,cenario3_excesso_v3
60.31913880528305,0.0,33.4,48,4,10.946985556770331,2022,cenario3_excesso_v3
57.38418727012897,0.0,33.9,49,4,11.490322311986233,2022,cenario3_excesso_v3
54.57994977392029,0.0,34.2,50,4,10.15897729096959,2022,cenario3_excesso_v3
