tensao_solo_kpa,chuva_acum_3d_mm,tmax_max_3d_c,dap,classe_irrigacao,irr_mm,ano,cenario
100.67560334999719,0.0,35.2,65,1,5.284413472402727,2021,cenario1_otimo_v5
100.67560334999719,0.0,35.7,66,1,5.3806686508479435,2021,cenario1_otimo_v5
100.67560334999719,0.0,35.7,67,1,5.310584328143538,2021,cenario1_otimo_v5
100.67560334999719,0.0,35.7,68,1,5.51102440829401,2021,cenario1_otimo_v5
100.67560334999719,0.0,36.1,69,1,5.313526895674971,2021,cenario1_otimo_v5
100.67560334999719,0.0,36.1,70,1,5.395611161770966,2021,cenario1_otimo_v5
100.67560334999719,0.0,36.1,71,1,5.4940776210923765,2021,cenario1_otimo_v5
100.67560334999719,0.0,35.6,72,1,5.517973436604091,2021,cenario1_otimo_v5
100.67560334999719,0.0,35.6,73,1,5.495818059090776,2021,cenario1_otimo_v5
100.67560334999719,0.0,35.9,74,1,5.413390868102751,2021,cenario1_otimo_v5
100.67560334999719,0.0,35.9,75,1,5.201709258008606,2021,cenario1_otimo_v5
100.67560334999719,0.0,35.9,76,1,5.511926249044669,2021,cenario1_otimo_v5
100.67560334999719,0.0,35.3,77,1,5.366441841878104,2021,cenario1_otimo_v5
100.67560334999719,0.0,36.6,78,1,5.203141845713189,2021,cenario1_otimo_v5
100.67560334999719,0.0,36.6,79,1,5.013687102334969,2021,cenario1_otimo_v5
100.67560334999719,0.0,36.6,80,2,5.653590499546709,2021,cenario1_otimo_v5
100.67560334999719,0.0,36.3,81,2,5.717531286676843,2021,cenario1_otimo_v5
100.67560334999719,0.0,36.0,82,2,5.63360836495189,2021,cenario1_otimo_v5
100.67560334999719,0.0,36.8,83,2,5.701746235955824,2021,cenario1_otimo_v5
100.67560334999719,0.0,36.8,84,2,5.644748081444909,2021,cenario1_otimo_v5
100.67560334999719,4.4,36.8,85,2,5.861356092165182,2021,cenario1_otimo_v5
100.67560334999719,4.4,36.8,86,2,5.8092371950495,2021,cenario1_otimo_v5
100.67560334999719,6.0,35.7,87,1,4.276819377058894,2021,cenario1_otimo_v5
100.67560334999719,1.6,35.0,88,2,5.89267329751578,2021,cenario1_otimo_v5
100.67560334999719,1.6,35.0,89,1,4.119967264152619,2021,cenario1_otimo_v5
100.67560334999719,0.0,35.8,90,2,6.376639090517991,2021,cenario1_otimo_v5
100.67560334999719,0.0,36.3,91,2,6.400386879090708,2021,cenario1_otimo_v5
